ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
24953,45,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,unknown,no
23792,37,management,married,tertiary,no,4293,yes,no,cellular,29,aug,150,2,-1,0,unknown,no
6876,33,technician,divorced,tertiary,no,839,yes,no,unknown,28,may,469,3,-1,0,unknown,no
37554,40,blue-collar,single,primary,no,2226,yes,no,telephone,14,may,7,7,-1,0,unknown,no
23512,37,management,married,tertiary,no,839,no,yes,cellular,28,aug,87,11,-1,0,unknown,no
18366,27,blue-collar,single,secondary,no,677,no,yes,telephone,31,jul,110,8,-1,0,unknown,no
17896,58,retired,married,secondary,no,901,yes,yes,cellular,30,jul,235,2,-1,0,unknown,no
34811,33,admin.,married,tertiary,no,281,yes,no,cellular,6,may,257,1,365,1,failure,no
18642,53,services,married,secondary,no,514,yes,no,cellular,31,jul,10,3,-1,0,unknown,no
7718,42,entrepreneur,married,tertiary,no,287,yes,yes,unknown,30,may,83,2,-1,0,unknown,no
6124,48,blue-collar,married,secondary,no,653,yes,no,unknown,27,may,24,1,-1,0,unknown,no
37835,34,admin.,married,secondary,no,774,yes,yes,cellular,14,may,163,1,175,6,other,no
38087,29,blue-collar,married,secondary,no,59,yes,yes,cellular,14,may,100,3,356,2,failure,no
42845,30,technician,single,tertiary,no,4060,no,no,cellular,3,feb,179,1,93,1,other,yes
14491,34,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,unknown,no
22894,34,management,married,tertiary,no,224,no,no,cellular,25,aug,108,5,-1,0,unknown,no
44472,32,student,single,tertiary,no,0,no,no,cellular,6,aug,101,5,3,6,other,no
23579,37,management,married,secondary,no,859,no,no,cellular,28,aug,246,15,-1,0,unknown,no
5076,34,blue-collar,married,secondary,no,223,yes,no,unknown,21,may,91,3,-1,0,unknown,no
24646,43,management,married,tertiary,no,1781,no,no,cellular,17,nov,69,2,-1,0,unknown,no
10179,49,blue-collar,divorced,secondary,no,1869,no,yes,unknown,11,jun,257,1,-1,0,unknown,no
4159,41,services,single,secondary,no,197,yes,no,unknown,19,may,112,1,-1,0,unknown,no
39237,59,retired,divorced,primary,no,47,yes,no,telephone,18,may,110,3,374,1,failure,no
2314,46,unemployed,divorced,secondary,no,41,yes,no,unknown,12,may,249,4,-1,0,unknown,no
22231,44,management,married,tertiary,no,7635,no,no,cellular,21,aug,719,5,-1,0,unknown,no
13926,37,blue-collar,divorced,secondary,yes,-54,yes,no,cellular,10,jul,573,6,-1,0,unknown,no
44299,33,services,single,unknown,no,2297,no,no,cellular,27,jul,527,1,-1,0,unknown,yes
7944,53,blue-collar,married,secondary,no,1103,yes,yes,unknown,30,may,163,4,-1,0,unknown,no
28462,31,services,single,secondary,no,1015,no,no,cellular,29,jan,100,1,-1,0,unknown,no
23574,41,technician,married,secondary,no,1946,no,no,cellular,28,aug,327,9,-1,0,unknown,no
1216,46,blue-collar,married,primary,no,45,yes,no,unknown,8,may,235,1,-1,0,unknown,no
25440,33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,unknown,no
4870,31,blue-collar,married,secondary,no,1914,yes,no,unknown,21,may,192,1,-1,0,unknown,no
18741,37,technician,married,tertiary,no,4439,yes,no,cellular,31,jul,70,29,-1,0,unknown,no
24667,50,admin.,divorced,tertiary,no,66,yes,no,cellular,17,nov,77,2,-1,0,unknown,no
34480,46,admin.,married,secondary,no,3145,yes,no,cellular,5,may,28,1,-1,0,unknown,no
10280,53,self-employed,divorced,tertiary,no,1841,no,no,unknown,12,jun,403,5,-1,0,unknown,no
40029,56,retired,married,primary,no,1947,no,no,cellular,3,jun,124,1,34,2,failure,no
17324,32,technician,single,tertiary,no,849,yes,no,cellular,28,jul,289,5,-1,0,unknown,no
37195,36,blue-collar,married,secondary,no,1969,yes,yes,cellular,13,may,87,1,-1,0,unknown,no
16596,51,blue-collar,married,primary,no,603,yes,no,cellular,24,jul,853,2,-1,0,unknown,yes
3212,47,management,divorced,tertiary,no,107,no,no,unknown,15,may,246,1,-1,0,unknown,no
2222,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,116,2,-1,0,unknown,no
18816,38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,50,11,-1,0,unknown,no
41030,66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,unknown,no
18953,52,management,married,tertiary,no,809,no,no,cellular,4,aug,121,1,-1,0,unknown,no
42713,39,management,married,tertiary,no,1802,no,no,cellular,25,jan,129,2,97,2,failure,no
12581,56,entrepreneur,married,secondary,no,938,no,yes,unknown,3,jul,202,2,-1,0,unknown,no
16798,45,admin.,single,secondary,no,757,yes,yes,cellular,24,jul,144,3,-1,0,unknown,no
16839,25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no
18958,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no
37755,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,137,3,-1,0,unknown,no
20446,35,management,married,tertiary,no,1383,no,no,cellular,12,aug,143,2,-1,0,unknown,no
45137,53,self-employed,married,tertiary,no,730,yes,no,unknown,2,nov,18,1,368,2,failure,no
5347,40,services,divorced,secondary,no,5745,yes,yes,unknown,23,may,37,1,-1,0,unknown,no
2276,45,blue-collar,married,secondary,no,27,yes,no,unknown,12,may,299,5,-1,0,unknown,no
36426,31,entrepreneur,married,secondary,no,162,yes,yes,cellular,11,may,0,2,-1,0,unknown,no
14778,28,services,single,secondary,no,0,no,yes,cellular,16,jul,133,1,-1,0,unknown,no
31120,68,retired,married,secondary,no,445,no,no,cellular,18,feb,475,1,-1,0,unknown,yes
24598,34,management,single,tertiary,no,2347,no,yes,cellular,17,nov,555,1,-1,0,unknown,no
11165,58,housemaid,married,primary,no,0,no,no,unknown,18,jun,37,1,-1,0,unknown,no
22694,38,management,divorced,tertiary,no,2350,no,no,cellular,25,aug,234,12,-1,0,unknown,no
31393,46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,-1,0,unknown,yes
4002,32,services,single,secondary,no,358,yes,no,unknown,16,may,1144,3,-1,0,unknown,no
44851,36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,155,1,184,1,success,yes
30033,53,blue-collar,married,primary,no,2135,no,no,cellular,4,feb,152,2,-1,0,unknown,no
8050,37,services,married,secondary,no,741,yes,no,unknown,2,jun,88,2,-1,0,unknown,no
23713,52,blue-collar,married,primary,no,-490,yes,yes,cellular,28,aug,74,10,-1,0,unknown,no
11841,43,admin.,married,secondary,no,506,no,no,unknown,20,jun,398,1,-1,0,unknown,no
3943,41,technician,married,secondary,no,493,yes,no,unknown,16,may,130,3,-1,0,unknown,no
22830,39,self-employed,married,secondary,no,454,yes,no,cellular,25,aug,171,8,-1,0,unknown,no
22753,34,technician,married,tertiary,no,11126,no,no,cellular,25,aug,140,4,-1,0,unknown,no
27567,30,blue-collar,single,secondary,no,2380,no,no,cellular,21,nov,95,3,-1,0,unknown,no
11246,52,management,married,tertiary,no,1147,no,no,unknown,18,jun,43,1,-1,0,unknown,no
10413,56,retired,married,primary,no,133,no,yes,unknown,12,jun,322,2,-1,0,unknown,no
21228,35,technician,married,secondary,no,-1041,yes,yes,cellular,18,aug,105,4,-1,0,unknown,no
7857,46,entrepreneur,married,secondary,no,1375,yes,no,unknown,30,may,170,7,-1,0,unknown,no
18498,33,blue-collar,single,secondary,no,5,yes,no,cellular,31,jul,188,3,-1,0,unknown,no
3831,33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes
9626,45,blue-collar,married,secondary,no,22928,no,no,unknown,6,jun,113,1,-1,0,unknown,no
28361,28,blue-collar,married,secondary,no,255,yes,no,cellular,29,jan,602,2,-1,0,unknown,no
24328,30,management,married,tertiary,no,101,yes,no,cellular,17,nov,348,1,123,1,failure,no
18235,33,management,married,tertiary,no,89,yes,no,cellular,30,jul,61,4,-1,0,unknown,no
32475,33,blue-collar,married,secondary,no,7048,yes,no,cellular,17,apr,71,2,-1,0,unknown,no
42669,36,admin.,married,unknown,no,991,no,no,cellular,14,jan,589,2,-1,0,unknown,yes
12794,46,technician,married,secondary,no,967,no,no,cellular,7,jul,248,3,-1,0,unknown,no
26149,32,blue-collar,single,primary,no,1959,no,no,cellular,20,nov,348,3,-1,0,unknown,no
14902,57,admin.,divorced,secondary,no,1403,yes,no,cellular,16,jul,547,2,-1,0,unknown,no
35154,34,unemployed,married,secondary,no,2173,yes,yes,cellular,7,may,370,1,-1,0,unknown,no
35725,46,blue-collar,married,primary,no,9083,yes,no,cellular,8,may,389,1,-1,0,unknown,no
41369,30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes
28741,38,management,divorced,tertiary,no,76,no,no,cellular,30,jan,220,3,-1,0,unknown,no
36335,43,blue-collar,married,primary,no,1579,yes,no,telephone,11,may,176,1,284,4,other,no
30479,39,management,married,tertiary,no,2976,no,no,cellular,5,feb,134,12,-1,0,unknown,no
24023,37,technician,married,secondary,no,41,no,no,cellular,29,aug,127,5,-1,0,unknown,no
27182,34,blue-collar,single,secondary,no,1423,yes,no,cellular,21,nov,55,2,-1,0,unknown,no
21877,44,self-employed,married,tertiary,no,1196,no,no,cellular,20,aug,552,5,-1,0,unknown,yes
38838,31,admin.,single,secondary,no,-449,yes,no,cellular,18,may,197,1,355,2,failure,no
18541,40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,-1,0,unknown,yes
35531,32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,no
30020,34,admin.,divorced,secondary,no,531,no,no,cellular,4,feb,279,1,-1,0,unknown,no
26286,45,entrepreneur,divorced,secondary,no,1187,no,yes,cellular,20,nov,157,1,-1,0,unknown,no
41744,27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,266,3,184,1,success,yes
25853,44,management,single,tertiary,yes,12,yes,no,cellular,19,nov,126,2,-1,0,unknown,no
13774,59,management,married,secondary,no,32,no,no,telephone,10,jul,121,1,-1,0,unknown,no
18674,51,management,married,tertiary,no,1990,no,no,telephone,31,jul,251,5,-1,0,unknown,no
38902,42,blue-collar,single,unknown,no,961,yes,no,cellular,18,may,10,6,354,1,failure,no
31952,35,technician,married,secondary,no,327,yes,no,cellular,13,apr,537,3,-1,0,unknown,no
16901,37,services,married,secondary,no,775,no,yes,cellular,25,jul,1000,1,-1,0,unknown,yes
28201,59,technician,divorced,secondary,no,-296,no,yes,cellular,29,jan,34,1,-1,0,unknown,no
8291,27,technician,single,secondary,no,1,yes,no,unknown,2,jun,261,8,-1,0,unknown,no
22795,44,technician,divorced,secondary,no,242,no,no,cellular,25,aug,69,4,-1,0,unknown,no
6670,49,blue-collar,married,secondary,no,579,yes,no,unknown,28,may,396,1,-1,0,unknown,no
15885,47,management,married,tertiary,no,393,yes,yes,cellular,21,jul,419,2,-1,0,unknown,no
6704,46,admin.,married,secondary,no,-363,yes,yes,unknown,28,may,236,1,-1,0,unknown,no
41666,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,no
38320,42,entrepreneur,married,tertiary,no,34,yes,no,cellular,15,may,272,1,-1,0,unknown,no
39014,42,management,married,unknown,no,933,no,no,cellular,18,may,212,1,-1,0,unknown,no
34084,58,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,yes
37560,56,blue-collar,married,secondary,no,126,no,no,cellular,14,may,113,2,-1,0,unknown,no
38585,33,management,married,tertiary,no,3301,yes,no,cellular,15,may,536,2,-1,0,unknown,no
8658,37,admin.,married,secondary,no,1345,yes,no,unknown,3,jun,59,2,-1,0,unknown,no
16543,57,services,married,secondary,no,204,no,no,telephone,24,jul,70,3,-1,0,unknown,no
25952,47,blue-collar,divorced,primary,no,551,yes,no,cellular,19,nov,662,2,-1,0,unknown,no
25890,34,housemaid,married,tertiary,no,4958,yes,no,cellular,19,nov,175,1,183,1,failure,no
14452,50,management,married,tertiary,no,305,yes,no,telephone,14,jul,111,3,-1,0,unknown,no
32531,46,blue-collar,married,secondary,no,450,yes,no,cellular,17,apr,198,1,-1,0,unknown,no
24583,43,technician,single,unknown,no,572,no,no,cellular,17,nov,80,2,-1,0,unknown,no
7443,47,blue-collar,married,secondary,no,762,yes,no,unknown,29,may,56,3,-1,0,unknown,no
7626,36,services,married,secondary,no,-260,yes,no,unknown,30,may,91,2,-1,0,unknown,no
29075,36,management,married,tertiary,no,763,no,no,cellular,2,feb,50,1,-1,0,unknown,no
18566,49,services,married,secondary,no,4697,yes,no,cellular,31,jul,66,1,-1,0,unknown,no
3927,55,management,single,tertiary,no,1464,yes,no,unknown,16,may,92,1,-1,0,unknown,no
22853,31,management,married,tertiary,no,29230,no,no,cellular,25,aug,50,9,-1,0,unknown,no
38534,34,management,single,tertiary,no,2360,yes,no,cellular,15,may,137,2,176,1,failure,no
39129,36,admin.,single,secondary,no,319,yes,no,cellular,18,may,120,2,-1,0,unknown,no
27587,34,technician,divorced,secondary,no,44,yes,yes,cellular,21,nov,244,2,-1,0,unknown,no
11116,51,retired,married,primary,no,67,no,no,unknown,18,jun,835,1,-1,0,unknown,yes
24590,37,services,married,secondary,yes,-954,yes,no,cellular,17,nov,69,1,180,3,failure,no
25725,53,management,married,tertiary,no,8093,no,no,cellular,19,nov,93,1,-1,0,unknown,no
12380,57,blue-collar,married,primary,no,-238,no,no,unknown,27,jun,79,1,-1,0,unknown,no
32243,29,blue-collar,single,secondary,no,13654,yes,yes,cellular,16,apr,528,1,-1,0,unknown,no
23119,31,technician,single,tertiary,no,25,no,no,cellular,26,aug,265,16,-1,0,unknown,no
25047,49,self-employed,married,tertiary,no,8142,no,no,telephone,18,nov,500,1,-1,0,unknown,no
27337,31,services,married,secondary,no,851,yes,no,cellular,21,nov,158,1,-1,0,unknown,no
5039,31,services,married,secondary,no,428,yes,no,unknown,21,may,272,1,-1,0,unknown,no
1021,36,entrepreneur,married,tertiary,no,1722,yes,no,unknown,7,may,349,2,-1,0,unknown,no
32794,36,self-employed,married,secondary,no,351,yes,no,cellular,17,apr,1554,3,343,2,failure,no
4828,40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown,no
30559,37,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,60,2,272,2,failure,no
3968,40,blue-collar,married,secondary,no,1161,yes,yes,unknown,16,may,292,8,-1,0,unknown,no
16667,26,entrepreneur,single,secondary,no,87,yes,no,cellular,24,jul,225,1,-1,0,unknown,no
16330,44,housemaid,married,primary,no,26,yes,no,cellular,23,jul,952,2,-1,0,unknown,no
13838,41,blue-collar,married,secondary,no,393,yes,yes,cellular,10,jul,122,1,-1,0,unknown,no
27723,32,management,single,tertiary,no,2223,no,no,unknown,9,dec,10,1,-1,0,unknown,no
23950,32,management,single,tertiary,no,258,yes,no,cellular,29,aug,131,4,-1,0,unknown,no
5992,33,admin.,single,secondary,no,4436,yes,no,unknown,26,may,81,6,-1,0,unknown,no
17666,48,blue-collar,single,primary,no,755,yes,no,cellular,29,jul,65,2,-1,0,unknown,no
42497,34,management,married,tertiary,no,2037,no,no,cellular,15,dec,324,2,-1,0,unknown,yes
25681,44,admin.,married,tertiary,no,688,no,no,telephone,19,nov,274,1,-1,0,unknown,no
21540,44,technician,single,secondary,no,54,no,yes,cellular,19,aug,199,2,-1,0,unknown,no
26581,32,services,married,secondary,no,983,yes,no,cellular,20,nov,500,2,133,1,failure,yes
15768,48,technician,married,secondary,no,0,yes,no,cellular,21,jul,112,1,-1,0,unknown,no
8935,39,admin.,married,secondary,no,1577,yes,no,unknown,4,jun,282,15,-1,0,unknown,no
22208,43,technician,married,tertiary,no,226,no,no,cellular,21,aug,156,6,-1,0,unknown,no
32424,30,technician,single,secondary,no,411,yes,no,cellular,16,apr,948,1,-1,0,unknown,no
4154,46,blue-collar,single,primary,no,2851,yes,no,unknown,19,may,122,2,-1,0,unknown,no
45101,34,blue-collar,married,secondary,no,152,no,no,cellular,25,oct,275,1,-1,0,unknown,no
4731,27,technician,single,secondary,no,8,yes,no,unknown,20,may,777,3,-1,0,unknown,no
31589,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
38723,32,self-employed,married,secondary,no,329,yes,no,telephone,15,may,166,4,-1,0,unknown,no
24685,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure,no
23126,39,technician,single,secondary,no,69,no,no,cellular,26,aug,183,3,-1,0,unknown,no
39121,26,blue-collar,married,primary,no,595,yes,yes,cellular,18,may,222,3,-1,0,unknown,no
32183,37,blue-collar,single,tertiary,no,3649,yes,no,cellular,15,apr,623,2,146,4,failure,no
14541,34,services,married,secondary,no,1005,yes,no,cellular,15,jul,274,3,-1,0,unknown,no
43556,77,retired,married,unknown,no,992,no,no,cellular,27,apr,147,2,182,2,failure,no
1908,26,technician,married,secondary,no,47,yes,no,unknown,9,may,282,2,-1,0,unknown,no
24530,37,blue-collar,married,secondary,no,22341,yes,no,cellular,17,nov,175,1,-1,0,unknown,no
8628,31,admin.,single,secondary,no,678,yes,no,unknown,3,jun,117,4,-1,0,unknown,no
7876,40,admin.,married,secondary,no,1538,yes,no,unknown,30,may,390,2,-1,0,unknown,no
22489,47,housemaid,divorced,secondary,no,26,no,no,cellular,22,aug,48,4,-1,0,unknown,no
25370,34,technician,single,tertiary,no,2047,yes,no,cellular,18,nov,72,2,113,5,failure,no
5305,30,management,single,tertiary,no,1243,yes,no,unknown,23,may,135,1,-1,0,unknown,no
28263,34,technician,married,tertiary,no,16992,yes,no,cellular,29,jan,71,1,245,1,failure,no
42316,62,technician,married,secondary,no,135,yes,no,telephone,16,nov,446,13,96,1,other,no
16756,49,technician,divorced,secondary,no,-39,yes,yes,cellular,24,jul,147,3,-1,0,unknown,no
7726,45,services,married,secondary,no,475,yes,no,unknown,30,may,230,2,-1,0,unknown,no
43968,30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes
33522,58,services,divorced,secondary,no,739,yes,no,cellular,20,apr,304,7,335,5,failure,no
12060,44,technician,married,secondary,no,5597,no,no,unknown,20,jun,27,3,-1,0,unknown,no
25476,36,management,married,tertiary,no,3839,no,no,cellular,19,nov,146,1,-1,0,unknown,no
44314,55,technician,married,tertiary,no,1320,no,no,cellular,28,jul,340,1,91,2,success,yes
29020,39,technician,married,secondary,no,186,no,no,cellular,2,feb,171,1,-1,0,unknown,no
2017,37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,no
24187,51,management,divorced,tertiary,no,119,no,no,cellular,17,nov,200,1,165,2,failure,no
27980,32,management,married,tertiary,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no
9229,57,self-employed,single,secondary,no,3277,no,no,unknown,5,jun,127,4,-1,0,unknown,no
32738,30,blue-collar,married,secondary,no,1171,yes,no,cellular,17,apr,45,7,324,2,failure,no
15465,33,technician,single,tertiary,no,1393,yes,no,cellular,18,jul,1127,3,-1,0,unknown,yes
23820,53,admin.,married,secondary,no,578,no,no,cellular,29,aug,59,2,-1,0,unknown,no
20667,37,technician,single,secondary,no,3665,no,no,cellular,12,aug,664,3,-1,0,unknown,yes
35462,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,yes
2888,46,blue-collar,married,secondary,no,1733,yes,no,unknown,14,may,546,1,-1,0,unknown,no
10283,49,unknown,married,primary,no,142,no,no,unknown,12,jun,90,3,-1,0,unknown,no
4406,37,management,divorced,tertiary,no,42,yes,yes,unknown,20,may,125,4,-1,0,unknown,no
11259,50,unknown,married,unknown,no,200,no,no,unknown,18,jun,18,6,-1,0,unknown,no
4430,31,student,single,secondary,no,368,yes,no,unknown,20,may,81,1,-1,0,unknown,no
31356,37,admin.,single,tertiary,no,1000,yes,no,cellular,17,mar,195,1,-1,0,unknown,yes
37769,32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,no
14485,39,technician,married,tertiary,no,0,yes,no,cellular,14,jul,894,7,-1,0,unknown,yes
41052,69,retired,married,primary,no,579,no,no,cellular,14,aug,230,1,-1,0,unknown,no
41995,53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
18894,49,blue-collar,married,primary,no,364,no,no,cellular,4,aug,134,1,-1,0,unknown,no
1957,51,management,married,tertiary,no,91,yes,no,unknown,9,may,178,2,-1,0,unknown,no
17500,44,blue-collar,married,secondary,no,337,yes,no,telephone,28,jul,257,3,-1,0,unknown,no
34022,24,admin.,single,secondary,no,1052,no,no,cellular,30,apr,354,1,-1,0,unknown,yes
41301,25,student,single,secondary,no,331,no,no,telephone,26,aug,170,4,-1,0,unknown,yes
20877,51,blue-collar,married,primary,no,3754,no,yes,cellular,13,aug,202,3,-1,0,unknown,no
34898,42,technician,single,tertiary,no,-380,yes,no,cellular,6,may,413,1,294,1,other,no
